Patho-Nr,English,Tierart,scientific_name,Abbreviation,Institution,Location
S23337,Atlantic herring,,Clupea harengus,ATH_3_H,OGL,"Boston, MA, USA"
S23337,Atlantic herring,,Clupea harengus,ATH_3_K,OGL,"Boston, MA, USA"
S23337,Atlantic herring,,Clupea harengus,ATH_3_L,OGL,"Boston, MA, USA"
S23337,Atlantic herring,,Clupea harengus,ATH_3_M,OGL,"Boston, MA, USA"
S23337,Atlantic herring,,Clupea harengus,ATH_3_S,OGL,"Boston, MA, USA"
S23337,Atlantic herring,,Clupea harengus,ATH_3_SB,OGL,"Boston, MA, USA"
S23666,Pacific grenadier,,Coryphaenoides acrolepis,PAG_1_G,OGL,"Boston, MA, USA"
S23667,Pacific grenadier,,Coryphaenoides acrolepis,PAG_2_G,OGL,"Boston, MA, USA"
S23668,Pacific grenadier,,Coryphaenoides acrolepis,PAG_3_G,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_H,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_K,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_L,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_M,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_G,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_S,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_SB,OGL,"Boston, MA, USA"
S23344,White hake,,Urophycis tenuis,WHH_1_F,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_H,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_K,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_M,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_G,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_SK,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_S,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_SB,OGL,"Boston, MA, USA"
S23345,White hake,,Urophycis tenuis,WHH_2_F,OGL,"Boston, MA, USA"
S23218,Regal tang,,Paracanthurus hepatus,RET_1_F,OGL,"Boston, MA, USA"
S23218,Regal tang,,Paracanthurus hepatus,RET_1_O,OGL,"Boston, MA, USA"
S23218,Regal tang,,Paracanthurus hepatus,RET_1_M,OGL,"Boston, MA, USA"
S23329,Northern sand lance,,Ammodytes dubius,NSL_1_K,OGL,"Boston, MA, USA"
S23329,Northern sand lance,,Ammodytes dubius,NSL_1_H,OGL,"Boston, MA, USA"
S23329,Northern sand lance,,Ammodytes dubius,NSL_1_M,OGL,"Boston, MA, USA"
S23329,Northern sand lance,,Ammodytes dubius,NSL_1_S,OGL,"Boston, MA, USA"
S23329,Northern sand lance,,Ammodytes dubius,NSL_1_F,OGL,"Boston, MA, USA"
S23330,Northern sand lance,,Ammodytes dubius,NSL_2_K,OGL,"Boston, MA, USA"
S23330,Northern sand lance,,Ammodytes dubius,NSL_2_H,OGL,"Boston, MA, USA"
S23330,Northern sand lance,,Ammodytes dubius,NSL_2_SK,OGL,"Boston, MA, USA"
S23330,Northern sand lance,,Ammodytes dubius,NSL_2_F,OGL,"Boston, MA, USA"
S23331,Northern sand lance,,Ammodytes dubius,NSL_3_KF,OGL,"Boston, MA, USA"
S23331,Northern sand lance,,Ammodytes dubius,NSL_3_H,OGL,"Boston, MA, USA"
S23331,Northern sand lance,,Ammodytes dubius,NSL_3_K,OGL,"Boston, MA, USA"
S23331,Northern sand lance,,Ammodytes dubius,NSL_3_G,OGL,"Boston, MA, USA"
S23331,Northern sand lance,,Ammodytes dubius,NSL_3_SK,OGL,"Boston, MA, USA"
S23217,Graceful cardinalfish,,Ostorhinchus gracilis,GCF_1_F,OGL,"Boston, MA, USA"
S23217,Graceful cardinalfish,,Ostorhinchus gracilis,GCF_1_O,OGL,"Boston, MA, USA"
S23217,Graceful cardinalfish,,Ostorhinchus gracilis,GCF_1_M,OGL,"Boston, MA, USA"
S23186,Bluecheek cardinal,,Ostorhinchus monospilus,BLC_1_F,OGL,"Boston, MA, USA"
S23186,Bluecheek cardinal,,Ostorhinchus monospilus,BLC_1_M,OGL,"Boston, MA, USA"
S23188,Bluecheek cardinal,,Ostorhinchus monospilus,BLC_2_F,OGL,"Boston, MA, USA"
S23188,Bluecheek cardinal,,Ostorhinchus monospilus,BLC_2_O,OGL,"Boston, MA, USA"
S23588,Searcher,,Bathymaster signatus,SEA_1_G,OGL,"Boston, MA, USA"
S23589,Searcher,,Bathymaster signatus,SEA_2_G,OGL,"Boston, MA, USA"
S23591,Searcher,,Bathymaster signatus,SEA_3_G,OGL,"Boston, MA, USA"
S23200,Tiger blenny,,Ecsenius tigris,TIB_1_F,OGL,"Boston, MA, USA"
S23200,Tiger blenny,,Ecsenius tigris,TIB_1_M,OGL,"Boston, MA, USA"
S23355,Striped bass,,Morone saxatilis,STR_1_M,OGL,"Boston, MA, USA"
S23355,Striped bass,,Morone saxatilis,STR_1_F,OGL,"Boston, MA, USA"
S23191,Yellow angelfish,,Centropyge heraldi,YAN_1_M,OGL,"Boston, MA, USA"
S23216,Sailfin dottyback,,Oxycercichthys veliferus,SAD_1_F,OGL,"Boston, MA, USA"
S23358,Black sea bass,,Centropristis striata,BSB_1_F,OGL,"Boston, MA, USA"
S23357,Scup,,Stenotomus chrysops,SCU_1_F,OGL,"Boston, MA, USA"
S23357,Scup,,Stenotomus chrysops,SCU_1_G,OGL,"Boston, MA, USA"
S23322,Daubed shanny,,Leptoclinus maculatus,DAS_1_H,OGL,"Boston, MA, USA"
S23322,Daubed shanny,,Leptoclinus maculatus,DAS_1_M,OGL,"Boston, MA, USA"
S23318,Daubed shanny,,Leptoclinus maculatus,DAS_2_L,OGL,"Boston, MA, USA"
S23318,Daubed shanny,,Leptoclinus maculatus,DAS_2_M,OGL,"Boston, MA, USA"
S23318,Daubed shanny,,Leptoclinus maculatus,DAS_2_F,OGL,"Boston, MA, USA"
S23318,Daubed shanny,,Leptoclinus maculatus,DAS_2_G,OGL,"Boston, MA, USA"
S23318,Daubed shanny,,Leptoclinus maculatus,DAS_2_S,OGL,"Boston, MA, USA"
S23319,Daubed shanny,,Leptoclinus maculatus,DAS_3_G,OGL,"Boston, MA, USA"
S23319,Daubed shanny,,Leptoclinus maculatus,DAS_3_H,OGL,"Boston, MA, USA"
S23319,Daubed shanny,,Leptoclinus maculatus,DAS_3_L,OGL,"Boston, MA, USA"
S23319,Daubed shanny,,Leptoclinus maculatus,DAS_3_M,OGL,"Boston, MA, USA"
S23319,Daubed shanny,,Leptoclinus maculatus,DAS_3_F,OGL,"Boston, MA, USA"
S23341,Snake blenny,,Lumpenus lampretaeformis,SNB_1_H,OGL,"Boston, MA, USA"
S23341,Snake blenny,,Lumpenus lampretaeformis,SNB_1_L,OGL,"Boston, MA, USA"
S23341,Snake blenny,,Lumpenus lampretaeformis,SNB_1_M,OGL,"Boston, MA, USA"
S23341,Snake blenny,,Lumpenus lampretaeformis,SNB_1_G,OGL,"Boston, MA, USA"
S23342,Snake blenny,,Lumpenus lampretaeformis,SNB_2_K,OGL,"Boston, MA, USA"
S23342,Snake blenny,,Lumpenus lampretaeformis,SNB_2_L,OGL,"Boston, MA, USA"
S23342,Snake blenny,,Lumpenus lampretaeformis,SNB_2_M,OGL,"Boston, MA, USA"
S23342,Snake blenny,,Lumpenus lampretaeformis,SNB_2_G,OGL,"Boston, MA, USA"
S23645,Prowfish,,Zaprora silenus,PRF_1_G,OGL,"Boston, MA, USA"
S23150,Ocean pout,,Zoarces americanus,OCP_1_F,OGL,"Boston, MA, USA"
S23151,Ocean pout,,Zoarces americanus,OCP_2_M,OGL,"Boston, MA, USA"
S23360,Summer flounder,,Paralichthys dentatus,SUF_1_F,OGL,"Boston, MA, USA"
S23360,Summer flounder,,Paralichthys dentatus,SUF_1_G,OGL,"Boston, MA, USA"
S23353,Yellowtail flounder,,Limanda ferruginea,YEF_1_H,OGL,"Boston, MA, USA"
S23353,Yellowtail flounder,,Limanda ferruginea,YEF_1_K,OGL,"Boston, MA, USA"
S23353,Yellowtail flounder,,Limanda ferruginea,YEF_1_M,OGL,"Boston, MA, USA"
S23353,Yellowtail flounder,,Limanda ferruginea,YEF_1_G,OGL,"Boston, MA, USA"
S23353,Yellowtail flounder,,Limanda ferruginea,YEF_1_F,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_H,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_K,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_L,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_M,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_G,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_S,OGL,"Boston, MA, USA"
S23354,Yellowtail flounder,,Limanda ferruginea,YEF_2_F,OGL,"Boston, MA, USA"
S23684,Sturgeon poacher,,Podothecus accipenserinus,STP_1_G,OGL,"Boston, MA, USA"
S23664,Sablefish,,Anoplopoma fimbria,SFI_1_G,OGL,"Boston, MA, USA"
S23327,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_1_K,OGL,"Boston, MA, USA"
S23327,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_1_M,OGL,"Boston, MA, USA"
S23327,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_1_SK,OGL,"Boston, MA, USA"
S23327,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_1_F,OGL,"Boston, MA, USA"
S23328,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_2_F,OGL,"Boston, MA, USA"
S23328,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_2_K,OGL,"Boston, MA, USA"
S23328,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_2_M,OGL,"Boston, MA, USA"
S23328,Longhorn sculpin,,Myoxocephalus octodecemspinosus,LOS_2_G,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_F,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_G,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_KF,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_K,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_L,OGL,"Boston, MA, USA"
S23284,Sea raven,,Hemitripterus americanus,SRA_1_M,OGL,"Boston, MA, USA"
S01793,Kelp rockfish,,Sebastes atrovirens,KER_1_BL,OGL,"Boston, MA, USA"
S01793,Kelp rockfish,,Sebastes atrovirens,KER_1_G,OGL,"Boston, MA, USA"
S01793,Kelp rockfish,,Sebastes atrovirens,KER_1_M,OGL,"Boston, MA, USA"
S01802,Kelp rockfish,,Sebastes atrovirens,KER_2_BL,OGL,"Boston, MA, USA"
S01802,Kelp rockfish,,Sebastes atrovirens,KER_2_G,OGL,"Boston, MA, USA"
S01802,Kelp rockfish,,Sebastes atrovirens,KER_2_M,OGL,"Boston, MA, USA"
S23660,Shortraker rockfish,,Sebastes borealis,SHR_1_G,OGL,"Boston, MA, USA"
S23662,Shortraker rockfish,,Sebastes borealis,SHR_2_G,OGL,"Boston, MA, USA"
S23663,Shortraker rockfish,,Sebastes borealis,SHR_3_G,OGL,"Boston, MA, USA"
S01796,Starry rockfish,,Sebastes constellatus,STA_1_BL,OGL,"Boston, MA, USA"
S01796,Starry rockfish,,Sebastes constellatus,STA_1_G,OGL,"Boston, MA, USA"
S01796,Starry rockfish,,Sebastes constellatus,STA_1_M,OGL,"Boston, MA, USA"
S01804,Starry rockfish,,Sebastes constellatus,STA_2_BL,OGL,"Boston, MA, USA"
S01804,Starry rockfish,,Sebastes constellatus,STA_2_G,OGL,"Boston, MA, USA"
S01804,Starry rockfish,,Sebastes constellatus,STA_2_M,OGL,"Boston, MA, USA"
S00811,Squarespot rockfish,,Sebastes hopkinsi,SQR_1_BL,OGL,"Boston, MA, USA"
S00811,Squarespot rockfish,,Sebastes hopkinsi,SQR_1_G,OGL,"Boston, MA, USA"
S00811,Squarespot rockfish,,Sebastes hopkinsi,SQR_1_M,OGL,"Boston, MA, USA"
S00823,Squarespot rockfish,,Sebastes hopkinsi,SQR_2_BL,OGL,"Boston, MA, USA"
S00823,Squarespot rockfish,,Sebastes hopkinsi,SQR_2_G,OGL,"Boston, MA, USA"
S00823,Squarespot rockfish,,Sebastes hopkinsi,SQR_2_M,OGL,"Boston, MA, USA"
S01797,Squarespot rockfish,,Sebastes hopkinsi,SQR_3_BL,OGL,"Boston, MA, USA"
S01797,Squarespot rockfish,,Sebastes hopkinsi,SQR_3_G,OGL,"Boston, MA, USA"
S01797,Squarespot rockfish,,Sebastes hopkinsi,SQR_3_M,OGL,"Boston, MA, USA"
S00820,Vermillion rockfish,,Sebastes miniatus,VER_1_BL,OGL,"Boston, MA, USA"
S00820,Vermillion rockfish,,Sebastes miniatus,VER_1_G,OGL,"Boston, MA, USA"
S00820,Vermillion rockfish,,Sebastes miniatus,VER_1_M,OGL,"Boston, MA, USA"
S01799,Vermillion rockfish,,Sebastes miniatus,VER_2_BL,OGL,"Boston, MA, USA"
S01799,Vermillion rockfish,,Sebastes miniatus,VER_2_G,OGL,"Boston, MA, USA"
S01799,Vermillion rockfish,,Sebastes miniatus,VER_2_M,OGL,"Boston, MA, USA"
S00804,Blue rockfish,,Sebastes mystinus,BLR_1_BL,OGL,"Boston, MA, USA"
S00804,Blue rockfish,,Sebastes mystinus,BLR_1_G,OGL,"Boston, MA, USA"
S00804,Blue rockfish,,Sebastes mystinus,BLR_1_M,OGL,"Boston, MA, USA"
S00805,Blue rockfish,,Sebastes mystinus,BLR_2_BL,OGL,"Boston, MA, USA"
S00805,Blue rockfish,,Sebastes mystinus,BLR_2_G,OGL,"Boston, MA, USA"
S00805,Blue rockfish,,Sebastes mystinus,BLR_2_M,OGL,"Boston, MA, USA"
S00807,Speckled rockfish,,Sebastes ovalis,SPR_1_BL,OGL,"Boston, MA, USA"
S00807,Speckled rockfish,,Sebastes ovalis,SPR_1_G,OGL,"Boston, MA, USA"
S00807,Speckled rockfish,,Sebastes ovalis,SPR_1_M,OGL,"Boston, MA, USA"
S01795,Speckled rockfish,,Sebastes ovalis,SPR_2_BL,OGL,"Boston, MA, USA"
S01795,Speckled rockfish,,Sebastes ovalis,SPR_2_G,OGL,"Boston, MA, USA"
S01795,Speckled rockfish,,Sebastes ovalis,SPR_2_M,OGL,"Boston, MA, USA"
S01792,Halfbanded rockfish,,Sebastes semicinctus,HAR_1_BL,OGL,"Boston, MA, USA"
S01792,Halfbanded rockfish,,Sebastes semicinctus,HAR_1_G,OGL,"Boston, MA, USA"
S01792,Halfbanded rockfish,,Sebastes semicinctus,HAR_1_M,OGL,"Boston, MA, USA"
S01805,Halfbanded rockfish,,Sebastes semicinctus,HAR_2_BL,OGL,"Boston, MA, USA"
S01805,Halfbanded rockfish,,Sebastes semicinctus,HAR_2_G,OGL,"Boston, MA, USA"
S01805,Halfbanded rockfish,,Sebastes semicinctus,HAR_2_M,OGL,"Boston, MA, USA"
MP,Zebrafish,Zebrafisch,Danio rerio,ZF_5_MacroP,CCRI,"Vienna, Austria"
MP,Zebrafish,Zebrafisch,Danio rerio,ZF_6_MacroP,CCRI,"Vienna, Austria"
LCK,Zebrafish,Zebrafisch,Danio rerio,ZF_7_LymphoP,CCRI,"Vienna, Austria"
LCK,Zebrafish,Zebrafisch,Danio rerio,ZF_7_LymphoN,CCRI,"Vienna, Austria"
LysC,Zebrafish,Zebrafisch,Danio rerio,ZF_8_GranP,CCRI,"Vienna, Austria"
LysC,Zebrafish,Zebrafisch,Danio rerio,ZF_9_GranP,CCRI,"Vienna, Austria"
Rag,Zebrafish,Zebrafisch,Danio rerio,ZF_10_LymphoP,CCRI,"Vienna, Austria"
Rag,Zebrafish,Zebrafisch,Danio rerio,ZF_11_LymphoP,CCRI,"Vienna, Austria"
LysC,Zebrafish,Zebrafisch,Danio rerio,ZF_8_Ery,CCRI,"Vienna, Austria"
LysC,Zebrafish,Zebrafisch,Danio rerio,ZF_9_Ery,CCRI,"Vienna, Austria"
Rag,Zebrafish,Zebrafisch,Danio rerio,ZF_10_Ery,CCRI,"Vienna, Austria"
Rag,Zebrafish,Zebrafisch,Danio rerio,ZF_11_Ery,CCRI,"Vienna, Austria"
08/0038,Tasmanian devil,Beutelteufel,Sarcophilus,TD_1_Tm,CeMM,"Vienna, Austria"
08/0195,Tasmanian devil,Beutelteufel,Sarcophilus,TD_2_Tm,CeMM,"Vienna, Austria"
08/0195,Tasmanian devil,Beutelteufel,Sarcophilus,TD_2_S,CeMM,"Vienna, Austria"
08/0195,Tasmanian devil,Beutelteufel,Sarcophilus,TD_2_SK,CeMM,"Vienna, Austria"
08/0289,Tasmanian devil,Beutelteufel,Sarcophilus,TD_3_Te,CeMM,"Vienna, Austria"
08/0289,Tasmanian devil,Beutelteufel,Sarcophilus,TD_3_Tm,CeMM,"Vienna, Austria"
08/0289,Tasmanian devil,Beutelteufel,Sarcophilus,TD_3_S,CeMM,"Vienna, Austria"
08/0289,Tasmanian devil,Beutelteufel,Sarcophilus,TD_3_SK,CeMM,"Vienna, Austria"
08/0590,Tasmanian devil,Beutelteufel,Sarcophilus,TD_4_Tm,CeMM,"Vienna, Austria"
08/0590,Tasmanian devil,Beutelteufel,Sarcophilus,TD_4_Tl,CeMM,"Vienna, Austria"
08/0590,Tasmanian devil,Beutelteufel,Sarcophilus,TD_4_S,CeMM,"Vienna, Austria"
08/0590,Tasmanian devil,Beutelteufel,Sarcophilus,TD_4_SK,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_Te,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_Tm,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_Tl,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_S,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_SK,CeMM,"Vienna, Austria"
Jun-87,Tasmanian devil,Beutelteufel,Sarcophilus,TD_6_Cl,CeMM,"Vienna, Austria"
Christine2,Tasmanian devil,Beutelteufel,Sarcophilus,TD_7_TN,CeMM,"Vienna, Austria"
B6,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_2_H,MPI for Evolutionary Biology,"Ploen, Germany"
B6,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_2_LU,MPI for Evolutionary Biology,"Ploen, Germany"
B6,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_2_B,MPI for Evolutionary Biology,"Ploen, Germany"
B6,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_2_M,MPI for Evolutionary Biology,"Ploen, Germany"
B8,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_3_H,MPI for Evolutionary Biology,"Ploen, Germany"
B8,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_3_LU,MPI for Evolutionary Biology,"Ploen, Germany"
B8,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_3_B,MPI for Evolutionary Biology,"Ploen, Germany"
B8,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_3_M,MPI for Evolutionary Biology,"Ploen, Germany"
F1,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_4_H,MPI for Evolutionary Biology,"Ploen, Germany"
F1,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_4_LU,MPI for Evolutionary Biology,"Ploen, Germany"
F1,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_4_B,MPI for Evolutionary Biology,"Ploen, Germany"
F1,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_4_M,MPI for Evolutionary Biology,"Ploen, Germany"
F3,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_5_H,MPI for Evolutionary Biology,"Ploen, Germany"
F3,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_5_LU,MPI for Evolutionary Biology,"Ploen, Germany"
F3,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_5_B,MPI for Evolutionary Biology,"Ploen, Germany"
F3,Eurasian blackcap,Moenchsgrasmuecke,Sylvia atricapilla,EAB_5_M,MPI for Evolutionary Biology,"Ploen, Germany"
S02219,Five-lined cardinalfish,,Cheilodipterus quinquelineatus,FLC_1_G,OGL,"Boston, MA, USA"
S02010,Five-lined cardinalfish,,Cheilodipterus quinquelineatus,FLC_2_G,OGL,"Boston, MA, USA"
S23673,Walleye pollock,,Gadus chalcogrammus,WEP_1_G,OGL,"Boston, MA, USA"
S23674,Walleye pollock,,Gadus chalcogrammus,WEP_2_G,OGL,"Boston, MA, USA"
S23547,Walleye pollock,,Gadus chalcogrammus,WEP_3_G,OGL,"Boston, MA, USA"
S01688,Lined bristletooth,,Ctenochaetus striatus,LBT_1_F,OGL,"Boston, MA, USA"
S01719,Lined bristletooth,,Ctenochaetus striatus,LBT_2_F,OGL,"Boston, MA, USA"
S01717,Lined bristletooth,,Ctenochaetus striatus,LBT_3_F,OGL,"Boston, MA, USA"
S23698,Pacific sand lance,,Ammodytes hexapterus,PSL_1_G,OGL,"Boston, MA, USA"
S23696,Pacific sand lance,,Ammodytes hexapterus,PSL_2_G,OGL,"Boston, MA, USA"
S23699,Pacific sand lance,,Ammodytes hexapterus,PSL_3_G,OGL,"Boston, MA, USA"
S01386,Ring-tailed cardinalfish,,Ostorhinchus aureus,RTC_1_G,OGL,"Boston, MA, USA"
S01465,Ring-tailed cardinalfish,,Ostorhinchus aureus,RTC_2_G,OGL,"Boston, MA, USA"
S01385,Ring-tailed cardinalfish,,Ostorhinchus aureus,RTC_3_G,OGL,"Boston, MA, USA"
S01334,Gobbleguts,,Ostorhinchus rueppellii,GBG_1_G,OGL,"Boston, MA, USA"
S01308,Gobbleguts,,Ostorhinchus rueppellii,GBG_2_G,OGL,"Boston, MA, USA"
S01309,Gobbleguts,,Ostorhinchus rueppellii,GBG_3_G,OGL,"Boston, MA, USA"
S01659,Marr's fusilier,,Pterocaesio marri,MAF_1_F,OGL,"Boston, MA, USA"
S01660,Marr's fusilier,,Pterocaesio marri,MAF_2_F,OGL,"Boston, MA, USA"
S01621,Marr's fusilier,,Pterocaesio marri,MAF_3_F,OGL,"Boston, MA, USA"
S01701,Lined butterflyfish,,Chaetodon lineolatus,LBF_1_F,OGL,"Boston, MA, USA"
S01696,Lined butterflyfish,,Chaetodon lineolatus,LBF_2_F,OGL,"Boston, MA, USA"
S01744,Lined butterflyfish,,Chaetodon lineolatus,LBF_3_F,OGL,"Boston, MA, USA"
S23189,Diana's hogfish,,Bodianus diana,DHF_1_F,OGL,"Boston, MA, USA"
S23189,Diana's hogfish,,Bodianus diana,DHF_1_O,OGL,"Boston, MA, USA"
S23189,Diana's hogfish,,Bodianus diana,DHF_1_M,OGL,"Boston, MA, USA"
S23195,Harlequin tuskfish,,Choerodon fasciatus,HTF_1_F,OGL,"Boston, MA, USA"
S23195,Harlequin tuskfish,,Choerodon fasciatus,HTF_1_M,OGL,"Boston, MA, USA"
S23195,Harlequin tuskfish,,Choerodon fasciatus,HTF_1_O,OGL,"Boston, MA, USA"
S23017,Purple lined fairy wrasse,,Cirrhilabrus lineatus,PLW_1_M,OGL,"Boston, MA, USA"
S23017,Purple lined fairy wrasse,,Cirrhilabrus lineatus,PLW_1_O,OGL,"Boston, MA, USA"
S23017,Purple lined fairy wrasse,,Cirrhilabrus lineatus,PLW_1_F,OGL,"Boston, MA, USA"
S23196,rose band fairy wrasse,,Cirrhilabrus roseafascia,RBW_1_M,OGL,"Boston, MA, USA"
S23196,rose band fairy wrasse,,Cirrhilabrus roseafascia,RBW_1_CF,OGL,"Boston, MA, USA"
S23196,rose band fairy wrasse,,Cirrhilabrus roseafascia,RBW_1_DF,OGL,"Boston, MA, USA"
S01502,Spottail Coris,,Coris caudimacula,STC_1_G,OGL,"Boston, MA, USA"
S01312,Spottail Coris,,Coris caudimacula,STC_2_G,OGL,"Boston, MA, USA"
S01500,Spottail Coris,,Coris caudimacula,STC_3_G,OGL,"Boston, MA, USA"
S23199,African coris,,Coris gaimard,AFC_1_M,OGL,"Boston, MA, USA"
S23199,African coris,,Coris gaimard,AFC_1_DF,OGL,"Boston, MA, USA"
S23199,African coris,,Coris gaimard,AFC_1_CF,OGL,"Boston, MA, USA"
S01658,Three-spot wrasse,,Halichoeres trimaculatus,TSW_1_F,OGL,"Boston, MA, USA"
S01747,Three-spot wrasse,,Halichoeres trimaculatus,TSW_2_F,OGL,"Boston, MA, USA"
S01746,Three-spot wrasse,,Halichoeres trimaculatus,TSW_3_F,OGL,"Boston, MA, USA"
S23204,bicolor cleaner wrasse,,Labroides bicolor,BCW_1_M,OGL,"Boston, MA, USA"
S23204,bicolor cleaner wrasse,,Labroides bicolor,BCW_1_F,OGL,"Boston, MA, USA"
S02408,Cheeklined wrasse,,Oxycheilinus digramma,CLW_1_G,OGL,"Boston, MA, USA"
S20353,Cheeklined wrasse,,Oxycheilinus digramma,CLW_2_G,OGL,"Boston, MA, USA"
S01601,Five-lined seaperch,,Lutjanus quinquelineatus,FLS_1_G,OGL,"Boston, MA, USA"
S01617,Five-lined seaperch,,Lutjanus quinquelineatus,FLS_2_G,OGL,"Boston, MA, USA"
S01616,Five-lined seaperch,,Lutjanus quinquelineatus,FLS_3_G,OGL,"Boston, MA, USA"
S01677,Whitebelly damselfish,,Amblyglyphidodon leucogaster,WBD_1_F,OGL,"Boston, MA, USA"
S01663,Whitebelly damselfish,,Amblyglyphidodon leucogaster,WBD_2_F,OGL,"Boston, MA, USA"
S01673,Whitebelly damselfish,,Amblyglyphidodon leucogaster,WBD_3_F,OGL,"Boston, MA, USA"
S01749,Whitetail dascyllus,,Dascyllus aruanus,WTD_1_F,OGL,"Boston, MA, USA"
S01681,Whitetail dascyllus,,Dascyllus aruanus,WTD_2_F,OGL,"Boston, MA, USA"
S01643,Whitetail dascyllus,,Dascyllus aruanus,WTD_3_F,OGL,"Boston, MA, USA"
S01626,Neon or Blue damselfish,,Pomacentrus coelestis,NBD_1_F,OGL,"Boston, MA, USA"
S01650,Neon or Blue damselfish,,Pomacentrus coelestis,NBD_2_F,OGL,"Boston, MA, USA"
S01649,Neon or Blue damselfish,,Pomacentrus coelestis,NBD_3_F,OGL,"Boston, MA, USA"
S01369,Coral hind,,Cephalopholis miniata,COH_1_G,OGL,"Boston, MA, USA"
S01369,Coral hind,,Cephalopholis miniata,COH_2_G,OGL,"Boston, MA, USA"
S01369,Coral hind,,Cephalopholis miniata,COH_3_G,OGL,"Boston, MA, USA"
S23223,Carlson's anthias,,Pseudanthias carlsoni,CAA_1_F,OGL,"Boston, MA, USA"
S23222,Carlson's anthias,,Pseudanthias carlsoni,CAA_2_DF,OGL,"Boston, MA, USA"
S23222,Carlson's anthias,,Pseudanthias carlsoni,CAA_2_CF,OGL,"Boston, MA, USA"
